date,title,url
2013-09-09,"Waterlogging, lack of civic amenities lead to spread of vector-borne diseases",http://timesofindia.indiatimes.com//city/varanasi/Waterlogging-lack-of-civic-amenities-lead-to-spread-of-vector-borne-diseases/articleshow/22428524.cms
2013-09-12,"20 CPM men walk free for lack of evidence in Chandrasekharan murder case",http://timesofindia.indiatimes.com//city/kochi/20-CPM-men-walk-free-for-lack-of-evidence-in-Chandrasekharan-murder-case/articleshow/22502948.cms
2013-12-30,"Second round of farmer suicide survey held up due to lack of funds",http://timesofindia.indiatimes.com//city/chandigarh/Second-round-of-farmer-suicide-survey-held-up-due-to-lack-of-funds/articleshow/28117691.cms
2013-12-30,"Modi blames Cong for lack of development",http://timesofindia.indiatimes.com//city/ranchi/Modi-blames-Cong-for-lack-of-development/articleshow/28137206.cms
2013-10-06,"Scientist rues lack of supercomputers in North East",http://timesofindia.indiatimes.com//city/guwahati/Scientist-rues-lack-of-supercomputers-in-North-East/articleshow/23599659.cms
2013-02-28,"Mohali, Morinda stations lack basic amenities",http://timesofindia.indiatimes.com//city/chandigarh/Mohali-Morinda-stations-lack-basic-amenities/articleshow/18721476.cms
2013-02-27,"Most beaches in state lack basic amenities: Experts",http://timesofindia.indiatimes.com//city/bhubaneswar/Most-beaches-in-state-lack-basic-amenities-Experts/articleshow/18703280.cms
2013-06-02,"Cashew nut industry face lack of raw material",http://timesofindia.indiatimes.com//city/mangaluru/Cashew-nut-industry-face-lack-of-raw-material/articleshow/20390284.cms
2013-03-21,"Partha blames lack of coordination for data mismatch",http://timesofindia.indiatimes.com//city/kolkata/Partha-blames-lack-of-coordination-for-data-mismatch/articleshow/19099653.cms
2013-03-21,"CAG report cites lack of planning in development projects in district",http://timesofindia.indiatimes.com//city/thiruvananthapuram/CAG-report-cites-lack-of-planning-in-development-projects-in-district/articleshow/19100791.cms
2013-03-21,"Budget disappoints yet again with lack of proper energy policy",http://timesofindia.indiatimes.com//city/aurangabad/Budget-disappoints-yet-again-with-lack-of-proper-energy-policy/articleshow/19100946.cms
2013-03-18,"Govt officials lack knowledge about schemes: Test",http://timesofindia.indiatimes.com//city/jaipur/Govt-officials-lack-knowledge-about-schemes-Test/articleshow/19026107.cms
2013-06-07,"Meiyappan, Vindu got bail due to lack of evidence",http://timesofindia.indiatimes.com//fixing-hits-ipl/news/Meiyappan-Vindu-got-bail-due-to-lack-of-evidence/articleshow/20467898.cms
2013-08-08,"'Deaths not due to lack of feed'",http://timesofindia.indiatimes.com//city/goa/Deaths-not-due-to-lack-of-feed/articleshow/21694851.cms
2013-07-09,"RSS condemns Bodh Gaya attack, blames UPA for lack of will to combat terror",http://timesofindia.indiatimes.com//india/RSS-condemns-Bodh-Gaya-attack-blames-UPA-for-lack-of-will-to-combat-terror/articleshow/20981011.cms
2013-11-11,"Many buses lack emergency exit",http://timesofindia.indiatimes.com//city/bengaluru/Many-buses-lack-emergency-exit/articleshow/25574700.cms
2013-11-12,"Kolhapur anti-toll committee rues lack of support from 4-wheeler owners",http://timesofindia.indiatimes.com//city/kolhapur/Kolhapur-anti-toll-committee-rues-lack-of-support-from-4-wheeler-owners/articleshow/25607790.cms
2013-09-13,"Allahabad University students protest against lack of amenities",http://timesofindia.indiatimes.com//city/allahabad/Allahabad-University-students-protest-against-lack-of-amenities/articleshow/22530188.cms
2013-05-26,"Congress in Karnataka lack numbers in upper house to push bills",http://timesofindia.indiatimes.com//city/bengaluru/Congress-in-Karnataka-lack-numbers-in-upper-house-to-push-bills/articleshow/20276894.cms
2013-01-24,"Will the lack of playgrounds lead to fewer sportspersons in the state?",http://timesofindia.indiatimes.com//city/goa/Will-the-lack-of-playgrounds-lead-to-fewer-sportspersons-in-the-state/articleshow/18157959.cms
2013-06-26,"Now, lack of oxygen creating problem for victims",http://timesofindia.indiatimes.com//city/jaipur/Now-lack-of-oxygen-creating-problem-for-victims/articleshow/20768534.cms
2013-12-03,"Central University of Bihar students boycott classes against lack of amenities",http://timesofindia.indiatimes.com//city/patna/Central-University-of-Bihar-students-boycott-classes-against-lack-of-amenities/articleshow/26756464.cms
2013-12-01,"People in Tawang rue lack of development",http://timesofindia.indiatimes.com//city/guwahati/People-in-Tawang-rue-lack-of-development/articleshow/26686613.cms
2013-09-20,"'Hospitals lack facilities to treat thalassemic'",http://timesofindia.indiatimes.com//city/nagpur/Hospitals-lack-facilities-to-treat-thalassemic/articleshow/22775451.cms
2013-11-02,"'Most private buses lack fire-fighting equipment'",http://timesofindia.indiatimes.com//city/hyderabad/Most-private-buses-lack-fire-fighting-equipment/articleshow/25078828.cms
2013-05-22,"Suspensions of ASP, DySP revoked for lack of evidence",http://timesofindia.indiatimes.com//city/lucknow/Suspensions-of-ASP-DySP-revoked-for-lack-of-evidence/articleshow/20188042.cms
2013-12-12,"RTO officials check driving skills on Coimbatore roads for lack of testing tracks",http://timesofindia.indiatimes.com//city/coimbatore/RTO-officials-check-driving-skills-on-Coimbatore-roads-for-lack-of-testing-tracks/articleshow/27233643.cms
2013-08-20,"Parents decry lack of awareness about dyslexia",http://timesofindia.indiatimes.com//city/hyderabad/Parents-decry-lack-of-awareness-about-dyslexia/articleshow/21926961.cms
2013-08-20,"Bali Mandir rituals cancelled due to lack of space",http://timesofindia.indiatimes.com//city/nashik/Bali-Mandir-rituals-cancelled-due-to-lack-of-space/articleshow/21927737.cms
2013-06-03,"Internal roads lack sewage lines, speed breakers",http://timesofindia.indiatimes.com//city/gurgaon/Internal-roads-lack-sewage-lines-speed-breakers/articleshow/20403362.cms
2013-03-05,"'Drug addicts turn to crime for lack of rehab'",http://timesofindia.indiatimes.com//city/goa/Drug-addicts-turn-to-crime-for-lack-of-rehab/articleshow/18804727.cms
2013-09-30,"Idol-makers rue lack of profit",http://timesofindia.indiatimes.com//city/patna/Idol-makers-rue-lack-of-profit/articleshow/23276620.cms
2013-03-12,"PIL alleges lack of facilities in Pune E-way",http://timesofindia.indiatimes.com//city/mumbai/PIL-alleges-lack-of-facilities-in-Pune-E-way/articleshow/18920161.cms
2013-07-16,"Now, trains won't depart late for lack of rakes",http://timesofindia.indiatimes.com//city/patna/Now-trains-wont-depart-late-for-lack-of-rakes/articleshow/21093948.cms
2013-07-16,"Criminals have free run on Noida e-way due to lack of cops",http://timesofindia.indiatimes.com//city/noida/Criminals-have-free-run-on-Noida-e-way-due-to-lack-of-cops/articleshow/21095030.cms
2013-08-16,"Over 67% of rural homes still lack toilet: Govt",http://timesofindia.indiatimes.com//india/Over-67-of-rural-homes-still-lack-toilet-Govt/articleshow/21852916.cms
2013-02-19,"Anna University hostel students protest lack of facilities",http://timesofindia.indiatimes.com//city/madurai/Anna-University-hostel-students-protest-lack-of-facilities/articleshow/18566809.cms
2013-03-10,"Few cracking IAS from northeast for lack of proper coaching",http://timesofindia.indiatimes.com//city/guwahati/Few-cracking-IAS-from-northeast-for-lack-of-proper-coaching/articleshow/18886721.cms
2013-04-18,"Next-gen golfers in cities lack discipline: Bhullar",http://timesofindia.indiatimes.com//sports/golf/interviews/Next-gen-golfers-in-cities-lack-discipline-Bhullar/articleshow/19605465.cms
2013-08-04,"Govt agencies lack teeth to take on sand mafia in UP",http://timesofindia.indiatimes.com//city/noida/Govt-agencies-lack-teeth-to-take-on-sand-mafia-in-UP/articleshow/21589192.cms
2013-06-01,"Over 50% of schools lack fire safety",http://timesofindia.indiatimes.com//city/hyderabad/Over-50-of-schools-lack-fire-safety/articleshow/20375324.cms
2013-09-17,"Jorhat Engineering College students protest against lack of amenities",http://timesofindia.indiatimes.com//city/guwahati/Jorhat-Engineering-College-students-protest-against-lack-of-amenities/articleshow/22640177.cms
2013-05-15,"Missing boy’s body cremated due to lack of coordination",http://timesofindia.indiatimes.com//city/noida/Missing-boys-body-cremated-due-to-lack-of-coordination/articleshow/20058233.cms
2013-02-04,"Forest officers resent lack of promotion",http://timesofindia.indiatimes.com//city/bhubaneswar/Forest-officers-resent-lack-of-promotion/articleshow/18326987.cms
2013-02-04,"Rape victims' kin allege threats, lack of protection",http://timesofindia.indiatimes.com//city/jaipur/Rape-victims-kin-allege-threats-lack-of-protection/articleshow/18327179.cms
2013-07-19,"Life remains at risk for lovebirds due to lack of shelter",http://timesofindia.indiatimes.com//city/noida/Life-remains-at-risk-for-lovebirds-due-to-lack-of-shelter/articleshow/21154026.cms
2013-05-28,"Anti-Posco forces admit lack of unity",http://timesofindia.indiatimes.com//city/bhubaneswar/Anti-Posco-forces-admit-lack-of-unity/articleshow/20299852.cms
2013-05-28,"Prosecution's cases take a hit due to lack of staff",http://timesofindia.indiatimes.com//city/kanpur/Prosecutions-cases-take-a-hit-due-to-lack-of-staff/articleshow/20303421.cms
2013-05-28,"Students in a fix as colleges lack cut-off system",http://timesofindia.indiatimes.com//city/chennai/Students-in-a-fix-as-colleges-lack-cut-off-system/articleshow/20303468.cms
2013-07-05,"Scientists deplore lack of emphasis on child nutrition",http://timesofindia.indiatimes.com//city/hyderabad/Scientists-deplore-lack-of-emphasis-on-child-nutrition/articleshow/20919769.cms
2013-11-16,"2 accidents highlight lack of facilities to curb mishaps",http://timesofindia.indiatimes.com//city/navi-mumbai/2-accidents-highlight-lack-of-facilities-to-curb-mishaps/articleshow/25848194.cms
2013-09-06,"India's poor selection, lack of fitness show up at SAFF",http://timesofindia.indiatimes.com//sports/football/top-stories/Indias-poor-selection-lack-of-fitness-show-up-at-SAFF/articleshow/22352062.cms
2013-05-02,"Ambelim cut off for lack of bridge",http://timesofindia.indiatimes.com//city/goa/Ambelim-cut-off-for-lack-of-bridge/articleshow/19826174.cms
2013-07-22,"Police stations lack basic infrastructure",http://timesofindia.indiatimes.com//city/gurgaon/Police-stations-lack-basic-infrastructure/articleshow/21228084.cms
2013-09-03,"Sarcastic posters highlight lack of infrastructure in Lokmanya Enineering College",http://timesofindia.indiatimes.com//city/navi-mumbai/Sarcastic-posters-highlight-lack-of-infrastructure-in-Lokmanya-Enineering-College/articleshow/22243652.cms
2013-02-18,"Beaten Pakistan slammed for lack of aggression",http://timesofindia.indiatimes.com//articleshow/18558136.cms
2013-05-16,"Eye cancer treatment hit by lack of awareness",http://timesofindia.indiatimes.com//city/hyderabad/Eye-cancer-treatment-hit-by-lack-of-awareness/articleshow/20078776.cms
2013-12-11,"CBI closes Barak scandal case for lack of evidence",http://timesofindia.indiatimes.com//india/CBI-closes-Barak-scandal-case-for-lack-of-evidence/articleshow/27199226.cms
2013-06-19,"Govt hospitals lack platelet transfusion facilities",http://timesofindia.indiatimes.com//city/bengaluru/Govt-hospitals-lack-platelet-transfusion-facilities/articleshow/20657813.cms
2013-03-06,"Students stare at uncertainty after lack of clarity on practical exam schedule",http://timesofindia.indiatimes.com//city/mumbai/Students-stare-at-uncertainty-after-lack-of-clarity-on-practical-exam-schedule/articleshow/18822546.cms
2013-03-06,"Corporation canteens serve it up, but lack licence",http://timesofindia.indiatimes.com//city/chennai/Corporation-canteens-serve-it-up-but-lack-licence/articleshow/18823148.cms
2013-03-06,"Youth hit by car, dies, row over lack of timely treatment",http://timesofindia.indiatimes.com//city/jaipur/Youth-hit-by-car-dies-row-over-lack-of-timely-treatment/articleshow/18824350.cms
2013-12-09,"Hospitals lack adequate measures for patients' safety",http://timesofindia.indiatimes.com//city/varanasi/Hospitals-lack-adequate-measures-for-patients-safety/articleshow/27099372.cms
2013-12-09,"Author bewails lack of elderly guidance in nuclear families",http://timesofindia.indiatimes.com//city/trichy/Author-bewails-lack-of-elderly-guidance-in-nuclear-families/articleshow/27099579.cms
2013-02-03,"Jaipur Development Authority's lack of planning causing loss of crores to the exchequer",http://timesofindia.indiatimes.com//city/jaipur/Jaipur-Development-Authoritys-lack-of-planning-causing-loss-of-crores-to-the-exchequer/articleshow/18312114.cms
2013-05-13,"School to be shifted to Satpur for lack of pupils",http://timesofindia.indiatimes.com//city/nashik/School-to-be-shifted-to-Satpur-for-lack-of-pupils/articleshow/20022442.cms
2013-04-19,"Madhya Pradesh Human Rights Commission notice to govt over lack of civic amenities",http://timesofindia.indiatimes.com//city/bhopal/Madhya-Pradesh-Human-Rights-Commission-notice-to-govt-over-lack-of-civic-amenities/articleshow/19625581.cms
2013-06-25,"Colleges lack online registration",http://timesofindia.indiatimes.com//city/ludhiana/Colleges-lack-online-registration/articleshow/20757939.cms
2013-10-24,"VCA puts off online ticket sales for lack of govt nod",http://timesofindia.indiatimes.com//city/nagpur/VCA-puts-off-online-ticket-sales-for-lack-of-govt-nod/articleshow/24620302.cms
2013-11-17,"Medical Association rues lack of sops in private medical sector",http://timesofindia.indiatimes.com//city/nagpur/Medical-Association-rues-lack-of-sops-in-private-medical-sector/articleshow/25910169.cms
2013-04-07,"Over 200 hospitals lack valid documents",http://timesofindia.indiatimes.com//city/nagpur/Over-200-hospitals-lack-valid-documents/articleshow/19421515.cms
2013-04-03,"Govt primary schools lack basic facilities",http://timesofindia.indiatimes.com//city/varanasi/Govt-primary-schools-lack-basic-facilities/articleshow/19357352.cms
2013-06-29,"CAG nails lack of disaster alert system",http://timesofindia.indiatimes.com//india/CAG-nails-lack-of-disaster-alert-system/articleshow/20825700.cms
2013-06-29,"Manipur godowns lack sufficient capacity: FCI",http://timesofindia.indiatimes.com//city/guwahati/Manipur-godowns-lack-sufficient-capacity-FCI/articleshow/20826228.cms
2013-08-24,"Commexes lack settlement kitty",http://timesofindia.indiatimes.com//business/india-business/Commexes-lack-settlement-kitty/articleshow/22014409.cms
2013-05-07,"Transactions worth Rs 64k cr escape I-T scrutiny for lack of PAN in Tamil Nadu",http://timesofindia.indiatimes.com//business/india-business/Transactions-worth-Rs-64k-cr-escape-I-T-scrutiny-for-lack-of-PAN-in-Tamil-Nadu/articleshow/19924882.cms
2013-12-07,"Ignorance, lack of facilities stymie stem cell therapy",http://timesofindia.indiatimes.com//city/trichy/Ignorance-lack-of-facilities-stymie-stem-cell-therapy/articleshow/26980669.cms
2013-11-03,"International medalists still lack govt support",http://timesofindia.indiatimes.com//sports/more-sports/others/International-medalists-still-lack-govt-support/articleshow/25184418.cms
2013-05-21,"Maharashtra State Road Transport Corporation's plan to buy 550 buses may be shelved for lack of funds",http://timesofindia.indiatimes.com//city/nashik/Maharashtra-State-Road-Transport-Corporations-plan-to-buy-550-buses-may-be-shelved-for-lack-of-funds/articleshow/20160100.cms
2013-12-31,"Antony laments lack of quality in House debates",http://timesofindia.indiatimes.com//city/thiruvananthapuram/Antony-laments-lack-of-quality-in-House-debates/articleshow/28159123.cms
2013-01-01,"Government hospitals suffer from lack of specialists",http://timesofindia.indiatimes.com//city/goa/Government-hospitals-suffer-from-lack-of-specialists/articleshow/17838352.cms
2013-11-08,"50% of buildings cleared for construction lack occupation certificate",http://timesofindia.indiatimes.com//city/mumbai/50-of-buildings-cleared-for-construction-lack-occupation-certificate/articleshow/25397200.cms
2013-11-08,"50% saplings in Surgana die for lack of water",http://timesofindia.indiatimes.com//city/nashik/50-saplings-in-Surgana-die-for-lack-of-water/articleshow/25399594.cms
2013-03-08,"CM to look into Chitale panel's lack of powers to probe irrigation scam",http://timesofindia.indiatimes.com//city/nagpur/CM-to-look-into-Chitale-panels-lack-of-powers-to-probe-irrigation-scam/articleshow/18856219.cms
2013-03-08,"Sadhus complain about lack of space for Kumbh",http://timesofindia.indiatimes.com//city/nashik/Sadhus-complain-about-lack-of-space-for-Kumbh/articleshow/18856489.cms
2013-07-14,"Total lack of fear of law",http://timesofindia.indiatimes.com//times-view/Total-lack-of-fear-of-law/articleshow/21064457.cms
2013-10-22,"Big puja pandals lack facilities for disabled visitors",http://timesofindia.indiatimes.com//city/kolkata/Big-puja-pandals-lack-facilities-for-disabled-visitors/articleshow/24504310.cms
2013-07-11,"'Many private school teachers lack proper qualifications'",http://timesofindia.indiatimes.com//city/hyderabad/Many-private-school-teachers-lack-proper-qualifications/articleshow/21009574.cms
2013-01-11,"Food shortage blamed on lack of skilled manpower",http://timesofindia.indiatimes.com//city/gurgaon/Food-shortage-blamed-on-lack-of-skilled-manpower/articleshow/17976429.cms
2013-06-13,"Govt hospitals lack renal surgery facilities",http://timesofindia.indiatimes.com//city/coimbatore/Govt-hospitals-lack-renal-surgery-facilities/articleshow/20563812.cms
2013-07-30,"Cops lack practice to hit bullseye",http://timesofindia.indiatimes.com//city/patna/Cops-lack-practice-to-hit-bullseye/articleshow/21475795.cms
2013-12-21,"Govt offices lack safety measures",http://timesofindia.indiatimes.com//city/kolhapur/Govt-offices-lack-safety-measures/articleshow/27696977.cms
2013-07-21,"Uddhav flip-flop: No lack of faces for PM post in BJP",http://timesofindia.indiatimes.com//india/Uddhav-flip-flop-No-lack-of-faces-for-PM-post-in-BJP/articleshow/21202394.cms
2013-02-13,"Jairam upset at lack of health facilities in Naxal hotbed",http://timesofindia.indiatimes.com//india/Jairam-upset-at-lack-of-health-facilities-in-Naxal-hotbed/articleshow/18473544.cms
2013-05-27,"63k underfed kids in Karnataka; lack of follow-up a worry",http://timesofindia.indiatimes.com//india/63k-underfed-kids-in-Karnataka-lack-of-follow-up-a-worry/articleshow/20283879.cms
2013-05-27,"63k underfed kids in Karnataka; lack of follow-up a worry",http://timesofindia.indiatimes.com//city/bengaluru/63k-underfed-kids-in-Karnataka-lack-of-follow-up-a-worry/articleshow/20283886.cms
2013-05-27,"2 Pakistani prisoners claim lack of consular access",http://timesofindia.indiatimes.com//city/kolkata/2-Pakistani-prisoners-claim-lack-of-consular-access/articleshow/20291144.cms
2013-09-05,"Garhwa anganwadi centres lack proper infrastructure",http://timesofindia.indiatimes.com//city/ranchi/Garhwa-anganwadi-centres-lack-proper-infrastructure/articleshow/22310410.cms
2013-05-23,"Kumaon University's VC steps down, cites lack of functional autonomy as the reason",http://timesofindia.indiatimes.com//india/Kumaon-Universitys-VC-steps-down-cites-lack-of-functional-autonomy-as-the-reason/articleshow/20220410.cms
2013-05-17,"Corporators protest against lack of civic amenities in city",http://timesofindia.indiatimes.com//city/allahabad/Corporators-protest-against-lack-of-civic-amenities-in-city/articleshow/20101386.cms
2013-05-17,"Ajmer special train exposes railways' lack of preparedness",http://timesofindia.indiatimes.com//city/nagpur/Ajmer-special-train-exposes-railways-lack-of-preparedness/articleshow/20103355.cms
2013-01-31,"VIP hubs pay tax, lack amenities",http://timesofindia.indiatimes.com//city/hubballi/VIP-hubs-pay-tax-lack-amenities/articleshow/18265986.cms
2013-01-23,"'Schools lack enough urinals, playgrounds'",http://timesofindia.indiatimes.com//city/goa/Schools-lack-enough-urinals-playgrounds/articleshow/18141302.cms
2013-07-15,"Study says lack of Vitamin D, B12 taking toll of older bones",http://timesofindia.indiatimes.com//city/pune/Study-says-lack-of-Vitamin-D-B12-taking-toll-of-older-bones/articleshow/21077760.cms
2013-07-15,"Farmers change crop pattern due to lack of water in Tiruvarur",http://timesofindia.indiatimes.com//city/madurai/Farmers-change-crop-pattern-due-to-lack-of-water-in-Tiruvarur/articleshow/21078089.cms
2013-07-17,"Ban on dance bars in Mumbai ‘reflects lack of thinking’",http://timesofindia.indiatimes.com//city/mumbai/Ban-on-dance-bars-in-Mumbai-reflects-lack-of-thinking/articleshow/21111628.cms
2013-07-17,"Mumbai hospitals lack infrastructure to tackle cases, outside referrals",http://timesofindia.indiatimes.com//city/mumbai/Mumbai-hospitals-lack-infrastructure-to-tackle-cases-outside-referrals/articleshow/21113676.cms
2013-07-17,"Mumbai twins die for lack of ventilator in 3 hospitals",http://timesofindia.indiatimes.com//city/mumbai/Mumbai-twins-die-for-lack-of-ventilator-in-3-hospitals/articleshow/21114309.cms
2013-08-03,"Negligence & lack of urgency to mend faulty cable caused death",http://timesofindia.indiatimes.com//city/jaipur/Negligence-lack-of-urgency-to-mend-faulty-cable-caused-death/articleshow/21564214.cms
2013-06-20,"Rains expose lack of preparedness by authorities",http://timesofindia.indiatimes.com//city/chandigarh/Rains-expose-lack-of-preparedness-by-authorities/articleshow/20673742.cms
2013-06-20,"Killer floods in Uttarakhand and other parts of north India expose lack of preparedness",http://timesofindia.indiatimes.com//uttarakhand-disaster/opinion/Killer-floods-in-Uttarakhand-and-other-parts-of-north-India-expose-lack-of-preparedness/articleshow/20677947.cms
2013-08-14,"50% mobile apps lack privacy protection info: CNIL",http://timesofindia.indiatimes.com//tech/tech-news/50-mobile-apps-lack-privacy-protection-info-CNIL/articleshow/21819784.cms
2013-11-09,"'38 arrested Nigerians lack valid documents'",http://timesofindia.indiatimes.com//city/goa/38-arrested-Nigerians-lack-valid-documents/articleshow/25459880.cms
2013-11-09,"100 district schools lack space for kitchen sheds",http://timesofindia.indiatimes.com//city/kolhapur/100-district-schools-lack-space-for-kitchen-sheds/articleshow/25467114.cms
2013-02-17,"Boating centres lack safety measures",http://timesofindia.indiatimes.com//city/bengaluru/Boating-centres-lack-safety-measures/articleshow/18537740.cms
2013-02-17,"Mall traders rue lack of facilities",http://timesofindia.indiatimes.com//city/bhubaneswar/Mall-traders-rue-lack-of-facilities/articleshow/18537985.cms
2013-02-17,"Century-old building dying for lack of govt attention",http://timesofindia.indiatimes.com//city/chandigarh/Century-old-building-dying-for-lack-of-govt-attention/articleshow/18544917.cms
2013-07-25,"HC disallows mega housing project for lack of road width",http://timesofindia.indiatimes.com//city/chennai/HC-disallows-mega-housing-project-for-lack-of-road-width/articleshow/21321170.cms
2013-04-17,"City’s lack of toilet sense hurts women",http://timesofindia.indiatimes.com//articleshow/19592495.cms
2013-01-22,"Arabul bail in Mollah case for lack of evidence",http://timesofindia.indiatimes.com//city/kolkata/Arabul-bail-in-Mollah-case-for-lack-of-evidence/articleshow/18125408.cms
2013-01-22,"Residents rue lack of respect for traffic norms",http://timesofindia.indiatimes.com//city/bhubaneswar/Residents-rue-lack-of-respect-for-traffic-norms/articleshow/18126328.cms
2013-11-30,"Patients suffer as civic hospitals lack important medicines",http://timesofindia.indiatimes.com//city/navi-mumbai/Patients-suffer-as-civic-hospitals-lack-important-medicines/articleshow/26601717.cms
2013-04-22,"UT administration under fire for lack of long-term electricity plan",http://timesofindia.indiatimes.com//city/chandigarh/UT-administration-under-fire-for-lack-of-long-term-electricity-plan/articleshow/19670865.cms
2013-04-22,"Karuna flays state govt on lack of preparedness to deal with water scarcity",http://timesofindia.indiatimes.com//city/chennai/Karuna-flays-state-govt-on-lack-of-preparedness-to-deal-with-water-scarcity/articleshow/19671828.cms
2013-05-14,"Civic body to deploy private security guards in hospitals due to lack of enough female home sguards",http://timesofindia.indiatimes.com//city/nashik/Civic-body-to-deploy-private-security-guards-in-hospitals-due-to-lack-of-enough-female-home-sguards/articleshow/20037343.cms
2013-09-14,"Mohun Bagan lack money to clear dues",http://timesofindia.indiatimes.com//sports/football/i-league/Mohun-Bagan-lack-money-to-clear-dues/articleshow/22566163.cms
2013-07-24,"Floods expose lack of proper warning system",http://timesofindia.indiatimes.com//city/nagpur/Floods-expose-lack-of-proper-warning-system/articleshow/21290412.cms
2013-07-24,"Government schools in Ramgarh lack sanitation",http://timesofindia.indiatimes.com//city/ranchi/Government-schools-in-Ramgarh-lack-sanitation/articleshow/21297098.cms
2013-12-18,"Grounded, flyers complain about lack of information",http://timesofindia.indiatimes.com//city/delhi/Grounded-flyers-complain-about-lack-of-information/articleshow/27546659.cms
2013-12-18,"After lack of interest, three firms close in on metro bid",http://timesofindia.indiatimes.com//city/navi-mumbai/After-lack-of-interest-three-firms-close-in-on-metro-bid/articleshow/27550936.cms
2013-09-22,"Youngsters making up for lack of stars in Rajasthan Royals: Dravid",http://timesofindia.indiatimes.com//series-tournament/clt20/top-stories/Youngsters-making-up-for-lack-of-stars-in-Rajasthan-Royals-Dravid/articleshow/22884671.cms
2013-09-26,"Doctors lament lack of basic infrastructure at Patna Medical College and Hospital",http://timesofindia.indiatimes.com//city/patna/Doctors-lament-lack-of-basic-infrastructure-at-Patna-Medical-College-and-Hospital/articleshow/23070678.cms
2013-09-26,"Highveld Lions lack experience: Tanvir",http://timesofindia.indiatimes.com//series-tournament/clt20/top-stories/Highveld-Lions-lack-experience-Tanvir/articleshow/23087606.cms
2013-06-18,"Collector petitioned over lack of parking space",http://timesofindia.indiatimes.com//city/coimbatore/Collector-petitioned-over-lack-of-parking-space/articleshow/20638910.cms
2014-03-22,"Cardboard box makers shut shop due to lack of regulation, input cost hike",http://timesofindia.indiatimes.com//business/india-business/Cardboard-box-makers-shut-shop-due-to-lack-of-regulation-input-cost-hike/articleshow/32458764.cms
2014-11-11,"From lack of sewerage lines to encroachments, complaints are many",http://timesofindia.indiatimes.com//city/jaipur/From-lack-of-sewerage-lines-to-encroachments-complaints-are-many/articleshow/45104504.cms
2014-11-11,"Crime rate, lack of civic upkeep biggest concerns",http://timesofindia.indiatimes.com//city/noida/Crime-rate-lack-of-civic-upkeep-biggest-concerns/articleshow/45104952.cms
2014-11-08,"Young Indian golfers lack ambition, hunger: Shiv Kapur",http://timesofindia.indiatimes.com//sports/golf/interviews/Young-Indian-golfers-lack-ambition-hunger-Shiv-Kapur/articleshow/45078900.cms
2014-09-30,"7 public health labs closed for lack of food analyst",http://timesofindia.indiatimes.com//city/jaipur/7-public-health-labs-closed-for-lack-of-food-analyst/articleshow/43848638.cms
2014-05-08,"Survey delayed in Sariska region due to lack of coordination: Mines director",http://timesofindia.indiatimes.com//city/jaipur/Survey-delayed-in-Sariska-region-due-to-lack-of-coordination-Mines-director/articleshow/34795236.cms
2014-05-08,"Private engineering colleges cancel courses due to lack of students",http://timesofindia.indiatimes.com//city/noida/Private-engineering-colleges-cancel-courses-due-to-lack-of-students/articleshow/34800026.cms
2014-12-20,"Patna University science depts rue lack of funds",http://timesofindia.indiatimes.com//city/patna/Patna-University-science-depts-rue-lack-of-funds/articleshow/45581546.cms
2014-12-05,"Working head: 6 decades & several boycotts after, Nayasarai continues to grapple with lack of basic amenities",http://timesofindia.indiatimes.com//city/ranchi/Working-head-6-decades-several-boycotts-after-Nayasarai-continues-to-grapple-with-lack-of-basic-amenities/articleshow/45382250.cms
2014-11-18,"'Schools lack basic infra for special kids'",http://timesofindia.indiatimes.com//city/bhubaneswar/Schools-lack-basic-infra-for-special-kids/articleshow/45186116.cms
2014-11-25,"Ghai blames govt for lack of offbeat films in Hindi",http://timesofindia.indiatimes.com//city/goa/Ghai-blames-govt-for-lack-of-offbeat-films-in-Hindi/articleshow/45264720.cms
2014-03-20,"Tribals threaten poll boycott over lack of development",http://timesofindia.indiatimes.com//news/Tribals-threaten-poll-boycott-over-lack-of-development/articleshow/32345202.cms
2014-03-20,"Tribals threaten poll boycott over lack of development",http://timesofindia.indiatimes.com//city/bhubaneswar/Tribals-threaten-poll-boycott-over-lack-of-development/articleshow/32345405.cms
2014-01-15,"Four fire brigade ‘mini HQs’ lie vacant for lack of furniture",http://timesofindia.indiatimes.com//city/mumbai/Four-fire-brigade-mini-HQs-lie-vacant-for-lack-of-furniture/articleshow/28809063.cms
2014-08-18,"Netas shun BMC cars as they lack in 'comfort'",http://timesofindia.indiatimes.com//city/mumbai/Netas-shun-BMC-cars-as-they-lack-in-comfort/articleshow/40354002.cms
2014-07-09,"Rail stocks plunge on lack of specifics in Budget",http://timesofindia.indiatimes.com//budget-2014/railway-budget-2014/Rail-stocks-plunge-on-lack-of-specifics-in-Budget/articleshow/38044724.cms
2014-07-09,"Rail stocks plunge on lack of specifics in Budget",http://timesofindia.indiatimes.com//business/india-business/Rail-stocks-plunge-on-lack-of-specifics-in-Budget/articleshow/38044962.cms
2014-09-06,"Madurai schools lack adequate toilet facilities",http://timesofindia.indiatimes.com//city/madurai/Madurai-schools-lack-adequate-toilet-facilities/articleshow/41817272.cms
2014-02-06,"Tavera fiasco: GM blames lack of sufficient processes",http://timesofindia.indiatimes.com//business/india-business/Tavera-fiasco-GM-blames-lack-of-sufficient-processes/articleshow/29927070.cms
